customerID,tenure,Contract,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
9537-JALFH,69,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6698-OXETB,11,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2103-ZRXFN,1,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No
3724-BSCVH,10,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4877-TSOFF,55,One year,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Yes
9209-NWPGU,44,One year,DSL,Yes,No,Yes,No,No,Yes,Yes,No
6961-VCPMC,46,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,Yes
7306-YDSOI,69,Two year,DSL,Yes,No,Yes,Yes,Yes,No,No,No
5288-AHOUP,11,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,Yes
6688-UZPWD,11,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes
0655-YDGFJ,29,Month-to-month,DSL,Yes,No,No,No,Yes,No,No,No
8468-EHYJA,57,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes
6823-SIDFQ,28,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1097-FSPVW,42,Month-to-month,DSL,Yes,No,Yes,No,Yes,No,No,No
2839-RFSQE,2,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8328-SKJNO,23,One year,DSL,No,No phone service,Yes,Yes,No,Yes,No,No
7010-ZMVBF,18,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5201-CBWYG,62,One year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0968-GSIKN,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
1965-DDBWU,16,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Yes,No,Yes
9057-SIHCH,3,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
6352-GIGGQ,67,One year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3635-QQRQD,62,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6771-XWBDM,57,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
2897-DOVND,2,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
3082-YVEKW,23,Two year,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,No
0191-EQUUH,25,Two year,DSL,No,No phone service,Yes,No,No,Yes,No,No
7134-HBPBS,72,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
3489-HHPFY,2,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,No
2926-JEJJC,8,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8601-QACRS,5,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No
4950-BDEUX,35,Month-to-month,DSL,No,No phone service,No,No,Yes,No,Yes,Yes
5789-LDFXO,24,One year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0508-OOLTO,2,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
2984-TBYKU,72,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
9822-WMWVG,41,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2391-SOORI,4,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,No
9040-KZVWO,26,One year,Fiber optic,Yes,No,No,Yes,No,No,No,No
2645-QTLMB,7,Month-to-month,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes
4806-HIPDW,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
1548-ARAGG,4,Month-to-month,DSL,Yes,Yes,No,Yes,No,Yes,No,No
6339-RZCBJ,48,Two year,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes
4424-TKOPW,2,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
4415-WNGVR,12,One year,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes
2522-AHJXR,60,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
0412-UCCNP,55,Two year,DSL,Yes,No,Yes,No,Yes,Yes,No,No
1816-FLZDK,1,Month-to-month,DSL,No,No phone service,No,No,No,Yes,No,No
7096-UCLNH,1,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8443-ZRDBZ,4,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
9136-ALYBR,1,Month-to-month,DSL,No,No phone service,No,No,No,No,No,No
4615-PIVVU,42,Two year,DSL,Yes,No,No,No,Yes,Yes,No,Yes
8885-QSQBX,1,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,No
7479-NITWS,7,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,No
8617-ENBDS,3,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,No,No
9385-NXKDA,72,Two year,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
0430-IHCDJ,15,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No
2959-MJHIC,4,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,No
6674-KVJHG,11,One year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1814-DKOLC,5,Month-to-month,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4201-JMNGR,1,Month-to-month,DSL,Yes,No,Yes,No,Yes,No,No,No
9351-HXDMR,72,Two year,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
3537-HPKQT,55,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,No,No
2129-ALKBS,40,Month-to-month,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5821-MMEIL,57,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5960-WPXQM,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,No
0684-AOSIH,1,Month-to-month,Fiber optic,Yes,No,Yes,No,No,No,Yes,Yes
8260-NGFNY,1,Month-to-month,DSL,No,No phone service,No,No,No,No,No,No
1309-XGFSN,52,One year,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1866-RZZQS,41,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes
6968-URWQU,43,One year,DSL,Yes,No,No,No,No,No,Yes,No
4742-TXUEX,47,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9631-XEYKE,3,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No
8631-NBHFZ,66,Two year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
1335-MXCSE,55,Two year,DSL,Yes,No,No,No,Yes,Yes,No,No
8873-TMKGR,29,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8800-JOOCF,12,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,No
1469-LBJQJ,66,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
4958-XCBDQ,35,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes
8337-UPOAQ,10,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,No,Yes
0064-YIJGF,27,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
2386-OWURY,58,Month-to-month,Fiber optic,Yes,No,No,No,No,Yes,Yes,Yes
1725-IQNIY,54,Two year,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
0310-VQXAM,9,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6598-RFFVI,2,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3453-RTHJQ,6,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
6712-OAWRH,26,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,Yes
6278-FEPBZ,9,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4280-DLSHD,8,Month-to-month,DSL,Yes,No,No,Yes,Yes,No,No,No
1508-DFXCU,12,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,No
8614-VGMMV,15,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No
7868-BGSZA,43,One year,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes
2800-QQUSO,42,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes
2930-UOTMB,31,Month-to-month,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No
7973-DZRKH,66,Two year,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,No
5914-DVBWJ,18,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,No
7698-YFGEZ,1,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2533-QVMSK,61,Two year,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,No
9773-PEQBZ,10,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,No,No
8644-XLFBW,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
0650-BWOZN,18,Month-to-month,Fiber optic,Yes,No,No,Yes,No,No,No,No
8625-AZYZY,24,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
7785-RDVIG,3,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9602-WCXPI,50,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2903-YYTBW,1,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
3620-MWJNE,2,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,No,No
8573-JGCZW,17,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6837-HAEVO,69,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
6701-YVNQG,72,Two year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9306-CPCBC,3,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
4304-XUMGI,50,Two year,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes
9504-YAZWB,53,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8819-ZBYNA,58,Two year,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
6174-NRBTZ,46,One year,DSL,No,No phone service,Yes,No,No,No,No,No
9481-IEBZY,72,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1833-VGRUM,1,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
6137-NICCO,6,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,No
9065-ZCPQX,72,Two year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
6402-EJMWF,4,Month-to-month,DSL,Yes,No,No,No,No,No,No,Yes
3620-EHIMZ,52,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3213-VVOLG,0,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6870-ECSHE,2,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8747-UDCOI,65,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8374-XGEJJ,43,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes
2656-TABEH,4,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes
6946-LMSQS,25,One year,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes
4626-OZDTJ,51,One year,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes
9169-BSVIN,12,Month-to-month,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes
2325-ZUSFD,57,One year,DSL,Yes,No,Yes,No,No,No,Yes,Yes
8194-PEEBY,24,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6872-HXFNF,64,One year,DSL,Yes,Yes,No,No,Yes,Yes,No,No
3932-CMDTD,4,One year,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes
7714-YXSMB,26,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes
8387-UGUSU,15,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1080-BWSYE,64,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4039-HEUNW,36,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes
1194-HVAIF,27,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
0812-WUPTB,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
3594-UVONA,35,One year,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
0004-TLHLJ,4,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,No,No
1767-TGTKO,8,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
8439-LTUGF,10,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8805-JNRAZ,2,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,No
5089-IFSDP,58,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
6418-HNFED,51,Two year,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
0206-OYVOC,46,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7291-CDTMJ,1,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7128-GGCNO,46,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
0237-YFUTL,50,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
7691-KGKGP,53,Month-to-month,DSL,Yes,No,No,Yes,No,Yes,Yes,No
6710-HSJRD,61,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
3675-EQOZA,5,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0840-DCNZE,47,One year,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
1732-FEKLD,54,One year,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,No
9862-KJTYK,19,Month-to-month,DSL,No,No phone service,No,No,No,No,No,No
0479-HMSWA,26,Two year,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes
5854-KSRBJ,70,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0365-BZUWY,17,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
4817-VYYWS,30,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes
5701-SVCWR,1,Month-to-month,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3129-AAQOU,19,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4922-CVPDX,26,Two year,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes
1396-QWFBJ,21,Month-to-month,Fiber optic,Yes,No,No,Yes,No,No,No,No
1357-BIJKI,50,One year,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes
1099-BTKWT,68,One year,DSL,No,No phone service,Yes,No,Yes,No,Yes,Yes
5299-SJCZT,3,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes
2018-PZKMU,9,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes
7340-KEFQE,51,Two year,DSL,No,No phone service,Yes,No,No,Yes,No,No
4570-QHXHL,9,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
2403-BCASL,41,One year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
7392-YYPYJ,22,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes
2898-LSJGD,21,One year,DSL,No,No phone service,Yes,No,Yes,No,Yes,Yes
2223-GDSHL,71,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7359-PTSXY,1,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
9470-RTWDV,26,One year,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes
2176-OSJUV,71,Two year,DSL,Yes,Yes,Yes,Yes,No,Yes,No,No
9348-YVOMK,4,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
8104-OSKWT,12,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,No,No,No
4521-YEEHE,18,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,No
4090-KPJIP,3,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
3786-WOVKF,72,One year,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes
4503-BDXBD,11,Month-to-month,Fiber optic,Yes,No,No,Yes,No,No,No,No
6086-ESGRL,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,Yes
2592-HODOV,13,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3886-CERTZ,72,One year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
7995-ZHHNZ,42,One year,DSL,Yes,Yes,Yes,No,No,No,No,No
3824-RHKVR,17,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5816-SCGFC,7,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,No
5989-AXPUC,68,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
4979-HPRFL,56,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8590-OHDIW,38,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8015-IHCGW,72,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2332-TODQS,48,One year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9278-VZKCD,52,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
8008-OTEZX,35,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2773-OVBPK,67,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
5999-LCXAO,1,Month-to-month,DSL,No,No phone service,Yes,No,No,No,No,No
5206-XZZQI,53,Month-to-month,Fiber optic,Yes,No,No,Yes,No,Yes,No,No
4803-LBYPN,34,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5759-RCVCB,3,Month-to-month,DSL,No,No phone service,No,No,No,No,Yes,No
6372-RFVNS,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,No
2139-FQHLM,19,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,No
8261-GWDBQ,60,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1093-YSWCA,11,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8938-UMKPI,47,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
0991-BRRFB,18,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,No
3882-IYOIJ,60,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8749-TZYEC,72,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1755-FZQEC,39,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3115-JPJDD,59,One year,Fiber optic,Yes,No,Yes,No,Yes,No,No,No
5600-KTXFM,2,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
3871-IKPYH,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
6319-IEJWJ,20,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,Yes
9025-AOMKI,6,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
6339-TBELP,71,Two year,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,No
7964-YESJC,24,Month-to-month,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No
6173-GOLSU,67,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
5275-SQEIZ,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,Yes
7716-YTYHG,48,One year,Fiber optic,Yes,Yes,No,No,No,No,No,Yes
9938-ZREHM,37,One year,DSL,Yes,Yes,No,Yes,No,Yes,No,Yes
7950-XWOVN,11,Month-to-month,DSL,No,No phone service,No,Yes,Yes,No,No,No
4390-KYULV,3,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4647-MUZON,18,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes
9702-AIUJO,50,One year,DSL,Yes,No,No,No,No,No,No,No
8849-PRIQJ,67,One year,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
8851-RAGOV,25,Month-to-month,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes
1304-NECVQ,2,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,No,No
5396-IZEPB,9,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1729-VLAZJ,10,One year,DSL,No,No phone service,Yes,Yes,No,Yes,No,No
8285-ABVLB,70,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0701-TJSEF,9,Month-to-month,DSL,Yes,No,Yes,No,Yes,Yes,No,Yes
5712-VBOXD,4,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6629-LADHQ,2,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,No
8945-GRKHX,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,Yes
1559-DTODC,19,Month-to-month,DSL,No,No phone service,No,No,No,No,No,No
4797-MIWUM,7,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6959-UWKHF,1,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
8720-RQSBJ,1,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
4537-CIBHB,9,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3815-SLMEF,3,Month-to-month,DSL,No,No phone service,Yes,No,No,Yes,No,No
5154-VEKBL,9,Month-to-month,DSL,No,No phone service,Yes,No,Yes,Yes,Yes,Yes
4324-AHJKS,5,Month-to-month,DSL,Yes,No,Yes,No,Yes,No,No,No
4355-CVPVS,56,One year,Fiber optic,Yes,No,No,No,No,No,Yes,Yes
4495-LHSSK,18,Month-to-month,DSL,Yes,Yes,Yes,No,No,No,No,No
5655-JSMZM,49,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
5915-ANOEI,70,Two year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
9861-PDSZP,72,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
4505-EXZHB,6,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,No,No
7225-CBZPL,17,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
6704-UTUKK,29,Month-to-month,DSL,No,No phone service,No,No,No,No,Yes,Yes
4587-VVTOX,6,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
2019-HDCZY,63,Two year,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes
4652-NNHNY,16,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
8788-DOXSU,59,One year,DSL,Yes,No,No,No,Yes,No,No,Yes
7404-JLKQG,3,Month-to-month,DSL,Yes,No,No,No,Yes,No,Yes,No
7421-ZLUPA,8,Month-to-month,DSL,No,No phone service,No,Yes,No,No,No,No
